关键字,日期和时间,来源,事件 ID,任务类别
审核成功,2018/7/15 8:40:27,Microsoft-Windows-Security-Auditing,4907,审核策略更改,"对象的审核设置已更改。

主题:
	安全 ID:		SYSTEM
	帐户名称:		DAWSON-PC$
	帐户域:		WORKGROUP
	登录 ID:		0x3e7

对象:
	对象服务器:	Security
	对象类型:	File
	对象名称:	C:\Windows\System32\api-ms-win-crt-conio-l1-1-0.dll
	句柄 ID:	0x568

进程信息:
	进程 ID:	0x60c
	进程名称:	C:\Windows\servicing\TrustedInstaller.exe

审核设置:
	原始安全描述符:	
	新安全描述符:		S:ARAI(AU;SAFA;DCLCRPCRSDWDWO;;;WD)"
审核成功,2018/7/15 8:40:27,Microsoft-Windows-Security-Auditing,4907,审核策略更改,"对象的审核设置已更改。

主题:
	安全 ID:		SYSTEM
	帐户名称:		DAWSON-PC$
	帐户域:		WORKGROUP
	登录 ID:		0x3e7

对象:
	对象服务器:	Security
	对象类型:	File
	对象名称:	C:\Windows\System32\api-ms-win-crt-environment-l1-1-0.dll
	句柄 ID:	0x57c

进程信息:
	进程 ID:	0x60c
	进程名称:	C:\Windows\servicing\TrustedInstaller.exe

审核设置:
	原始安全描述符:	
	新安全描述符:		S:ARAI(AU;SAFA;DCLCRPCRSDWDWO;;;WD)"
审核成功,2018/7/15 8:40:27,Microsoft-Windows-Security-Auditing,4907,审核策略更改,"对象的审核设置已更改。

主题:
	安全 ID:		SYSTEM
	帐户名称:		DAWSON-PC$
	帐户域:		WORKGROUP
	登录 ID:		0x3e7

对象:
	对象服务器:	Security
	对象类型:	File
	对象名称:	C:\Windows\System32\api-ms-win-core-synch-l1-2-0.dll
	句柄 ID:	0x570

进程信息:
	进程 ID:	0x60c
	进程名称:	C:\Windows\servicing\TrustedInstaller.exe

审核设置:
	原始安全描述符:	
	新安全描述符:		S:ARAI(AU;SAFA;DCLCRPCRSDWDWO;;;WD)"
审核成功,2018/7/15 8:40:27,Microsoft-Windows-Security-Auditing,4907,审核策略更改,"对象的审核设置已更改。

主题:
	安全 ID:		SYSTEM
	帐户名称:		DAWSON-PC$
	帐户域:		WORKGROUP
	登录 ID:		0x3e7

对象:
	对象服务器:	Security
	对象类型:	File
	对象名称:	C:\Windows\System32\api-ms-win-core-processthreads-l1-1-1.dll
	句柄 ID:	0x5d8

进程信息:
	进程 ID:	0x60c
	进程名称:	C:\Windows\servicing\TrustedInstaller.exe

审核设置:
	原始安全描述符:	
	新安全描述符:		S:ARAI(AU;SAFA;DCLCRPCRSDWDWO;;;WD)"
审核成功,2018/7/15 8:40:27,Microsoft-Windows-Security-Auditing,4907,审核策略更改,"对象的审核设置已更改。

主题:
	安全 ID:		SYSTEM
	帐户名称:		DAWSON-PC$
	帐户域:		WORKGROUP
	登录 ID:		0x3e7

对象:
	对象服务器:	Security
	对象类型:	File
	对象名称:	C:\Windows\System32\api-ms-win-core-localization-l1-2-0.dll
	句柄 ID:	0x568

进程信息:
	进程 ID:	0x60c
	进程名称:	C:\Windows\servicing\TrustedInstaller.exe

审核设置:
	原始安全描述符:	
	新安全描述符:		S:ARAI(AU;SAFA;DCLCRPCRSDWDWO;;;WD)"
审核成功,2018/7/15 8:40:27,Microsoft-Windows-Security-Auditing,4907,审核策略更改,"对象的审核设置已更改。

主题:
	安全 ID:		SYSTEM
	帐户名称:		DAWSON-PC$
	帐户域:		WORKGROUP
	登录 ID:		0x3e7

对象:
	对象服务器:	Security
	对象类型:	File
	对象名称:	C:\Windows\System32\api-ms-win-crt-process-l1-1-0.dll
	句柄 ID:	0x57c

进程信息:
	进程 ID:	0x60c
	进程名称:	C:\Windows\servicing\TrustedInstaller.exe

审核设置:
	原始安全描述符:	
	新安全描述符:		S:ARAI(AU;SAFA;DCLCRPCRSDWDWO;;;WD)"
审核成功,2018/7/15 8:40:27,Microsoft-Windows-Security-Auditing,4907,审核策略更改,"对象的审核设置已更改。

主题:
	安全 ID:		SYSTEM
	帐户名称:		DAWSON-PC$
	帐户域:		WORKGROUP
	登录 ID:		0x3e7

对象:
	对象服务器:	Security
	对象类型:	File
	对象名称:	C:\Windows\System32\api-ms-win-crt-time-l1-1-0.dll
	句柄 ID:	0x570

进程信息:
	进程 ID:	0x60c
	进程名称:	C:\Windows\servicing\TrustedInstaller.exe

审核设置:
	原始安全描述符:	
	新安全描述符:		S:ARAI(AU;SAFA;DCLCRPCRSDWDWO;;;WD)"
审核成功,2018/7/15 8:40:27,Microsoft-Windows-Security-Auditing,4907,审核策略更改,"对象的审核设置已更改。

主题:
	安全 ID:		SYSTEM
	帐户名称:		DAWSON-PC$
	帐户域:		WORKGROUP
	登录 ID:		0x3e7

对象:
	对象服务器:	Security
	对象类型:	File
	对象名称:	C:\Windows\System32\api-ms-win-crt-string-l1-1-0.dll
	句柄 ID:	0x5d8

进程信息:
	进程 ID:	0x60c
	进程名称:	C:\Windows\servicing\TrustedInstaller.exe

审核设置:
	原始安全描述符:	
	新安全描述符:		S:ARAI(AU;SAFA;DCLCRPCRSDWDWO;;;WD)"
审核成功,2018/7/15 8:40:27,Microsoft-Windows-Security-Auditing,4907,审核策略更改,"对象的审核设置已更改。

主题:
	安全 ID:		SYSTEM
	帐户名称:		DAWSON-PC$
	帐户域:		WORKGROUP
	登录 ID:		0x3e7

对象:
	对象服务器:	Security
	对象类型:	File
	对象名称:	C:\Windows\System32\api-ms-win-core-xstate-l2-1-0.dll
	句柄 ID:	0x568

进程信息:
	进程 ID:	0x60c
	进程名称:	C:\Windows\servicing\TrustedInstaller.exe

审核设置:
	原始安全描述符:	
	新安全描述符:		S:ARAI(AU;SAFA;DCLCRPCRSDWDWO;;;WD)"
审核成功,2018/7/15 8:40:27,Microsoft-Windows-Security-Auditing,4907,审核策略更改,"对象的审核设置已更改。

主题:
	安全 ID:		SYSTEM
	帐户名称:		DAWSON-PC$
	帐户域:		WORKGROUP
	登录 ID:		0x3e7

对象:
	对象服务器:	Security
	对象类型:	File
	对象名称:	C:\Windows\System32\api-ms-win-crt-utility-l1-1-0.dll
	句柄 ID:	0x57c

进程信息:
	进程 ID:	0x60c
	进程名称:	C:\Windows\servicing\TrustedInstaller.exe

审核设置:
	原始安全描述符:	
	新安全描述符:		S:ARAI(AU;SAFA;DCLCRPCRSDWDWO;;;WD)"
审核成功,2018/7/15 8:40:27,Microsoft-Windows-Security-Auditing,4907,审核策略更改,"对象的审核设置已更改。

主题:
	安全 ID:		SYSTEM
	帐户名称:		DAWSON-PC$
	帐户域:		WORKGROUP
	登录 ID:		0x3e7

对象:
	对象服务器:	Security
	对象类型:	File
	对象名称:	C:\Windows\System32\api-ms-win-crt-stdio-l1-1-0.dll
	句柄 ID:	0x570

进程信息:
	进程 ID:	0x60c
	进程名称:	C:\Windows\servicing\TrustedInstaller.exe

审核设置:
	原始安全描述符:	
	新安全描述符:		S:ARAI(AU;SAFA;DCLCRPCRSDWDWO;;;WD)"
审核成功,2018/7/15 8:40:27,Microsoft-Windows-Security-Auditing,4907,审核策略更改,"对象的审核设置已更改。

主题:
	安全 ID:		SYSTEM
	帐户名称:		DAWSON-PC$
	帐户域:		WORKGROUP
	登录 ID:		0x3e7

对象:
	对象服务器:	Security
	对象类型:	File
	对象名称:	C:\Windows\System32\api-ms-win-crt-filesystem-l1-1-0.dll
	句柄 ID:	0x5d8

进程信息:
	进程 ID:	0x60c
	进程名称:	C:\Windows\servicing\TrustedInstaller.exe

审核设置:
	原始安全描述符:	
	新安全描述符:		S:ARAI(AU;SAFA;DCLCRPCRSDWDWO;;;WD)"
审核成功,2018/7/15 8:40:27,Microsoft-Windows-Security-Auditing,4907,审核策略更改,"对象的审核设置已更改。

主题:
	安全 ID:		SYSTEM
	帐户名称:		DAWSON-PC$
	帐户域:		WORKGROUP
	登录 ID:		0x3e7

对象:
	对象服务器:	Security
	对象类型:	File
	对象名称:	C:\Windows\System32\api-ms-win-crt-runtime-l1-1-0.dll
	句柄 ID:	0x568

进程信息:
	进程 ID:	0x60c
	进程名称:	C:\Windows\servicing\TrustedInstaller.exe

审核设置:
	原始安全描述符:	
	新安全描述符:		S:ARAI(AU;SAFA;DCLCRPCRSDWDWO;;;WD)"
审核成功,2018/7/15 8:40:27,Microsoft-Windows-Security-Auditing,4907,审核策略更改,"对象的审核设置已更改。

主题:
	安全 ID:		SYSTEM
	帐户名称:		DAWSON-PC$
	帐户域:		WORKGROUP
	登录 ID:		0x3e7

对象:
	对象服务器:	Security
	对象类型:	File
	对象名称:	C:\Windows\System32\api-ms-win-crt-heap-l1-1-0.dll
	句柄 ID:	0x57c

进程信息:
	进程 ID:	0x60c
	进程名称:	C:\Windows\servicing\TrustedInstaller.exe

审核设置:
	原始安全描述符:	
	新安全描述符:		S:ARAI(AU;SAFA;DCLCRPCRSDWDWO;;;WD)"
审核成功,2018/7/15 8:40:27,Microsoft-Windows-Security-Auditing,4907,审核策略更改,"对象的审核设置已更改。

主题:
	安全 ID:		SYSTEM
	帐户名称:		DAWSON-PC$
	帐户域:		WORKGROUP
	登录 ID:		0x3e7

对象:
	对象服务器:	Security
	对象类型:	File
	对象名称:	C:\Windows\System32\api-ms-win-crt-math-l1-1-0.dll
	句柄 ID:	0x570

进程信息:
	进程 ID:	0x60c
	进程名称:	C:\Windows\servicing\TrustedInstaller.exe

审核设置:
	原始安全描述符:	
	新安全描述符:		S:ARAI(AU;SAFA;DCLCRPCRSDWDWO;;;WD)"
审核成功,2018/7/15 8:40:27,Microsoft-Windows-Security-Auditing,4907,审核策略更改,"对象的审核设置已更改。

主题:
	安全 ID:		SYSTEM
	帐户名称:		DAWSON-PC$
	帐户域:		WORKGROUP
	登录 ID:		0x3e7

对象:
	对象服务器:	Security
	对象类型:	File
	对象名称:	C:\Windows\System32\api-ms-win-crt-locale-l1-1-0.dll
	句柄 ID:	0x5d8

进程信息:
	进程 ID:	0x60c
	进程名称:	C:\Windows\servicing\TrustedInstaller.exe

审核设置:
	原始安全描述符:	
	新安全描述符:		S:ARAI(AU;SAFA;DCLCRPCRSDWDWO;;;WD)"
审核成功,2018/7/15 8:40:23,Microsoft-Windows-Security-Auditing,4905,审核策略更改,"已试图取消注册安全事件源。

主题
	安全 ID:		SYSTEM
	帐户名称:		DAWSON-PC$
	帐户域:		WORKGROUP
	登录 ID:		0x3e7

进程:
	进程 ID:	0x1540
	进程名称:	C:\Windows\System32\VSSVC.exe

事件源:
	源名称:	VSSAudit
	事件源 ID:	0xbbc486"
审核成功,2018/7/15 8:40:23,Microsoft-Windows-Security-Auditing,4904,审核策略更改,"已试图注册安全事件源。

主题:
	安全 ID:		SYSTEM
	帐户名称:		DAWSON-PC$
	帐户域:		WORKGROUP
	登录 ID:		0x3e7

进程:
	进程 ID:	0x1540
	进程名称:	C:\Windows\System32\VSSVC.exe

事件源:
	源名称:	VSSAudit
	事件源 ID:	0xbbc486"
审核成功,2018/7/15 8:40:08,Microsoft-Windows-Security-Auditing,4672,特殊登录,"为新登录分配了特殊权限。

主题:
	安全 ID:		SYSTEM
	帐户名:		SYSTEM
	帐户域:		NT AUTHORITY
	登录 ID:		0x3e7

特权:		SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege"
审核成功,2018/7/15 8:40:08,Microsoft-Windows-Security-Auditing,4624,登录,"已成功登录帐户。

主题:
	安全 ID:		SYSTEM
		帐户名:		DAWSON-PC$
	帐户域:		WORKGROUP
	登录 ID:		0x3e7

登录类型:			5

新登录:
	安全 ID:		SYSTEM
	帐户名:		SYSTEM
	帐户域:		NT AUTHORITY
	登录 ID:		0x3e7
	登录 GUID:		{00000000-0000-0000-0000-000000000000}

进程信息:
	进程 ID:		0x220
	进程名:		C:\Windows\System32\services.exe

网络信息:
	工作站名:	
	源网络地址:	-
	源端口:		-

详细身份验证信息:
	登录进程:		Advapi  
	身份验证数据包:	Negotiate
	传递服务:	-
	数据包名(仅限 NTLM):	-
	密钥长度:		0

在创建登录会话后在被访问的计算机上生成此事件。

“主题”字段指明本地系统上请求登录的帐户。这通常是一个服务(例如 Server 服务)或本地进程(例如 Winlogon.exe 或 Services.exe)。

“登录类型”字段指明发生的登录种类。最常见的类型是 2 (交互式)和 3 (网络)。

“新登录”字段会指明新登录是为哪个帐户创建的，即登录的帐户。

“网络”字段指明远程登录请求来自哪里。“工作站名”并非总是可用，而且在某些情况下可能会留为空白。

“身份验证信息”字段提供关于此特定登录请求的详细信息。
	-“登录 GUID”是可以用于将此事件与一个 KDC 事件关联起来的唯一标识符。
	-“传递服务”指明哪些直接服务参与了此登录请求。
	- “数据包名”指明在 NTLM 协议之间使用了哪些子协议。
	-“密钥长度”指明生成的会话密钥的长度。如果没有请求会话密钥则此字段为 0。"
审核成功,2018/7/15 8:40:07,Microsoft-Windows-Security-Auditing,4905,审核策略更改,"已试图取消注册安全事件源。

主题
	安全 ID:		SYSTEM
	帐户名称:		DAWSON-PC$
	帐户域:		WORKGROUP
	登录 ID:		0x3e7

进程:
	进程 ID:	0x1540
	进程名称:	C:\Windows\System32\VSSVC.exe

事件源:
	源名称:	VSSAudit
	事件源 ID:	0xb7efb0"
审核成功,2018/7/15 8:40:07,Microsoft-Windows-Security-Auditing,4904,审核策略更改,"已试图注册安全事件源。

主题:
	安全 ID:		SYSTEM
	帐户名称:		DAWSON-PC$
	帐户域:		WORKGROUP
	登录 ID:		0x3e7

进程:
	进程 ID:	0x1540
	进程名称:	C:\Windows\System32\VSSVC.exe

事件源:
	源名称:	VSSAudit
	事件源 ID:	0xb7efb0"
审核成功,2018/7/15 8:39:55,Microsoft-Windows-Security-Auditing,4672,特殊登录,"为新登录分配了特殊权限。

主题:
	安全 ID:		SYSTEM
	帐户名:		SYSTEM
	帐户域:		NT AUTHORITY
	登录 ID:		0x3e7

特权:		SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege"
审核成功,2018/7/15 8:39:55,Microsoft-Windows-Security-Auditing,4624,登录,"已成功登录帐户。

主题:
	安全 ID:		SYSTEM
		帐户名:		DAWSON-PC$
	帐户域:		WORKGROUP
	登录 ID:		0x3e7

登录类型:			5

新登录:
	安全 ID:		SYSTEM
	帐户名:		SYSTEM
	帐户域:		NT AUTHORITY
	登录 ID:		0x3e7
	登录 GUID:		{00000000-0000-0000-0000-000000000000}

进程信息:
	进程 ID:		0x220
	进程名:		C:\Windows\System32\services.exe

网络信息:
	工作站名:	
	源网络地址:	-
	源端口:		-

详细身份验证信息:
	登录进程:		Advapi  
	身份验证数据包:	Negotiate
	传递服务:	-
	数据包名(仅限 NTLM):	-
	密钥长度:		0

在创建登录会话后在被访问的计算机上生成此事件。

“主题”字段指明本地系统上请求登录的帐户。这通常是一个服务(例如 Server 服务)或本地进程(例如 Winlogon.exe 或 Services.exe)。

“登录类型”字段指明发生的登录种类。最常见的类型是 2 (交互式)和 3 (网络)。

“新登录”字段会指明新登录是为哪个帐户创建的，即登录的帐户。

“网络”字段指明远程登录请求来自哪里。“工作站名”并非总是可用，而且在某些情况下可能会留为空白。

“身份验证信息”字段提供关于此特定登录请求的详细信息。
	-“登录 GUID”是可以用于将此事件与一个 KDC 事件关联起来的唯一标识符。
	-“传递服务”指明哪些直接服务参与了此登录请求。
	- “数据包名”指明在 NTLM 协议之间使用了哪些子协议。
	-“密钥长度”指明生成的会话密钥的长度。如果没有请求会话密钥则此字段为 0。"
审核成功,2018/7/15 8:39:55,Microsoft-Windows-Security-Auditing,4672,特殊登录,"为新登录分配了特殊权限。

主题:
	安全 ID:		SYSTEM
	帐户名:		SYSTEM
	帐户域:		NT AUTHORITY
	登录 ID:		0x3e7

特权:		SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege"
审核成功,2018/7/15 8:39:55,Microsoft-Windows-Security-Auditing,4624,登录,"已成功登录帐户。

主题:
	安全 ID:		SYSTEM
		帐户名:		DAWSON-PC$
	帐户域:		WORKGROUP
	登录 ID:		0x3e7

登录类型:			5

新登录:
	安全 ID:		SYSTEM
	帐户名:		SYSTEM
	帐户域:		NT AUTHORITY
	登录 ID:		0x3e7
	登录 GUID:		{00000000-0000-0000-0000-000000000000}

进程信息:
	进程 ID:		0x220
	进程名:		C:\Windows\System32\services.exe

网络信息:
	工作站名:	
	源网络地址:	-
	源端口:		-

详细身份验证信息:
	登录进程:		Advapi  
	身份验证数据包:	Negotiate
	传递服务:	-
	数据包名(仅限 NTLM):	-
	密钥长度:		0

在创建登录会话后在被访问的计算机上生成此事件。

“主题”字段指明本地系统上请求登录的帐户。这通常是一个服务(例如 Server 服务)或本地进程(例如 Winlogon.exe 或 Services.exe)。

“登录类型”字段指明发生的登录种类。最常见的类型是 2 (交互式)和 3 (网络)。

“新登录”字段会指明新登录是为哪个帐户创建的，即登录的帐户。

“网络”字段指明远程登录请求来自哪里。“工作站名”并非总是可用，而且在某些情况下可能会留为空白。

“身份验证信息”字段提供关于此特定登录请求的详细信息。
	-“登录 GUID”是可以用于将此事件与一个 KDC 事件关联起来的唯一标识符。
	-“传递服务”指明哪些直接服务参与了此登录请求。
	- “数据包名”指明在 NTLM 协议之间使用了哪些子协议。
	-“密钥长度”指明生成的会话密钥的长度。如果没有请求会话密钥则此字段为 0。"
审核成功,2018/7/15 8:27:37,Microsoft-Windows-Security-Auditing,4616,安全状态更改,"更改了系统时间。

主题:
	安全 ID:	LOCAL SERVICE
	帐户名:		LOCAL SERVICE
	帐户域:	NT AUTHORITY
	登录 ID:	0x3e5

进程信息:
	进程 ID:	0x43c
	名称:		C:\Windows\System32\svchost.exe

以前的时间:		‎2018‎-‎07‎-‎15T00:27:37.963760300Z
新时间:		‎2018‎-‎07‎-‎15T00:27:37.963000000Z

当更改系统时间时会生成此事件。这对于 Windows 时间服务属正常情况，该服务以系统特权运行，定期更改系统时间。其他的系统时间更改意味着对计算机的破坏。"
审核成功,2018/7/15 8:24:41,Microsoft-Windows-Security-Auditing,4801,其他登录/注销事件,"已解除工作站锁定。

主题:
	安全 ID:		dawson-PC\dawson
	帐户名:		dawson
	帐户域:		dawson-PC
	登录 ID:		0x18f6c
	会话 ID:	1"
审核成功,2018/7/15 8:24:41,Microsoft-Windows-Security-Auditing,4634,注销,"已注销帐户。

主题:
	安全 ID:		dawson-PC\dawson
	帐户名:		dawson
	帐户域:		dawson-PC
	登录 ID:		0x92bfc4

登录类型:			7

在登录会话被破坏时生成此事件。可以使用登录 ID 值将它和一个登录事件准确关联起来。在同一台计算机上重新启动的区间中，登录 ID 是唯一的。"
